loc;unit size
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(26674,139,<793,4>,<795,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(11645,95,<332,4>,<334,5>);3
|java+compilationUnit:///src/smallsql/database/Utils.java|(4462,108,<143,4>,<145,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionAbs.java|(1827,91,<57,4>,<59,5>);3
|java+compilationUnit:///src/smallsql/database/Utils.java|(5335,104,<173,4>,<175,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionMonth.java|(1482,59,<43,1>,<45,2>);3
|java+compilationUnit:///src/smallsql/database/StoreImpl.java|(15095,86,<422,4>,<424,5>);3
|java+compilationUnit:///src/smallsql/database/SSConnection.java|(7123,315,<221,1>,<229,2>);3
|java+compilationUnit:///src/smallsql/database/StoreNoCurrentRow.java|(2521,90,<95,1>,<97,2>);3
|java+compilationUnit:///src/smallsql/database/MemoryResult.java|(6008,83,<246,1>,<248,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(10683,59,<545,4>,<547,5>);3
|java+compilationUnit:///src/smallsql/database/Distinct.java|(2986,67,<129,1>,<131,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionCase.java|(3243,73,<129,1>,<131,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionValue.java|(21792,57,<649,4>,<651,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(4686,106,<210,4>,<212,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionCase.java|(3581,78,<149,1>,<151,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(1746,69,<52,4>,<54,5>);3
|java+compilationUnit:///src/smallsql/database/StoreImpl.java|(59905,83,<1538,1>,<1540,2>);3
|java+compilationUnit:///src/smallsql/database/RowSource.java|(2733,94,<99,1>,<101,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionName.java|(4555,61,<158,4>,<160,5>);3
|java+compilationUnit:///src/smallsql/database/Expression.java|(4965,54,<182,1>,<184,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(8607,156,<243,4>,<245,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionName.java|(5540,60,<214,1>,<216,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionCase.java|(1880,68,<62,1>,<64,2>);3
|java+compilationUnit:///src/smallsql/database/TableResult.java|(1985,52,<55,1>,<57,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionDayOfYear.java|(1490,63,<43,1>,<45,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(19492,136,<582,4>,<584,5>);3
|java+compilationUnit:///src/smallsql/database/LongList.java|(1509,28,<45,1>,<47,2>);3
|java+compilationUnit:///src/smallsql/database/UnionAll.java|(3664,65,<138,1>,<140,2>);3
|java+compilationUnit:///src/smallsql/database/RowSource.java|(2984,167,<111,1>,<116,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionConvert.java|(2102,99,<69,1>,<71,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(6427,69,<285,4>,<287,5>);3
|java+compilationUnit:///src/smallsql/database/UnionAll.java|(2557,99,<83,1>,<85,2>);3
|java+compilationUnit:///src/smallsql/database/IndexNode.java|(3596,201,<112,1>,<118,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(18236,159,<552,4>,<555,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionTimestampDiff.java|(2643,68,<85,1>,<87,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(12535,83,<653,4>,<655,5>);3
|java+compilationUnit:///src/smallsql/database/SSStatement.java|(4634,67,<176,4>,<178,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(5762,66,<245,4>,<247,5>);3
|java+compilationUnit:///src/smallsql/database/Strings.java|(1559,37,<51,1>,<53,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionRight.java|(1560,91,<47,1>,<49,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(27382,154,<813,4>,<815,5>);3
|java+compilationUnit:///src/smallsql/database/TableStorePage.java|(2218,57,<76,4>,<78,5>);3
|java+compilationUnit:///src/smallsql/database/Expression.java|(2259,63,<75,1>,<77,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionName.java|(3096,88,<106,4>,<108,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionOctetLen.java|(1659,62,<47,1>,<49,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionConvert.java|(7184,63,<238,1>,<240,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionRTrim.java|(1560,72,<47,1>,<49,2>);3
|java+compilationUnit:///src/smallsql/database/MemoryResult.java|(4256,91,<156,1>,<158,2>);3
|java+compilationUnit:///src/smallsql/database/Strings.java|(1511,40,<46,1>,<48,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(10682,254,<308,4>,<311,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(8116,79,<390,4>,<392,5>);3
|java+compilationUnit:///src/smallsql/database/Expression.java|(2418,281,<83,4>,<89,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(9997,72,<284,4>,<286,5>);3
|java+compilationUnit:///src/smallsql/database/SSStatement.java|(3783,62,<140,4>,<142,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(4431,112,<200,4>,<202,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(34035,96,<925,4>,<927,5>);3
|java+compilationUnit:///src/smallsql/database/DateTime.java|(20464,132,<667,1>,<669,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionSpace.java|(1552,96,<47,4>,<49,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(34430,62,<945,4>,<947,5>);3
|java+compilationUnit:///src/smallsql/database/MemoryResult.java|(5248,41,<208,1>,<210,2>);3
|java+compilationUnit:///src/smallsql/database/SSConnection.java|(4120,64,<114,4>,<116,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(8220,120,<234,4>,<236,5>);3
|java+compilationUnit:///src/smallsql/database/Column.java|(4215,101,<151,4>,<153,5>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(2408,459,<64,0>,<72,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionConvert.java|(1847,55,<54,1>,<56,2>);3
|java+compilationUnit:///src/smallsql/database/MemoryStream.java|(3421,49,<119,1>,<121,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(4938,65,<220,4>,<222,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionValue.java|(13900,80,<419,4>,<421,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(14775,60,<466,4>,<468,5>);3
|java+compilationUnit:///src/smallsql/database/CommandSelect.java|(1822,48,<51,4>,<53,5>);3
|java+compilationUnit:///src/smallsql/database/StoreImpl.java|(15005,82,<418,4>,<420,5>);3
|java+compilationUnit:///src/smallsql/database/Where.java|(3978,66,<171,1>,<173,2>);3
|java+compilationUnit:///src/smallsql/database/SSStatement.java|(9182,184,<349,4>,<356,5>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(3939,92,<105,4>,<107,5>);3
|java+compilationUnit:///src/smallsql/database/Expressions.java|(2594,66,<103,1>,<105,2>);3
|java+compilationUnit:///src/smallsql/database/TableView.java|(5331,37,<152,1>,<154,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSetMetaData.java|(1609,136,<49,4>,<51,5>);3
|java+compilationUnit:///src/smallsql/database/CommandSelect.java|(11600,118,<353,1>,<358,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionReturnP1Number.java|(2409,90,<80,4>,<82,5>);3
|java+compilationUnit:///src/smallsql/database/Database.java|(8544,145,<250,1>,<252,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionName.java|(2619,82,<86,4>,<88,5>);3
|java+compilationUnit:///src/smallsql/database/IndexDescriptions.java|(1717,59,<52,1>,<54,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionName.java|(2342,83,<74,4>,<76,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(7707,129,<222,4>,<224,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(25314,123,<753,4>,<755,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(10469,60,<530,4>,<532,5>);3
|java+compilationUnit:///src/smallsql/database/Join.java|(1980,136,<60,1>,<62,2>);3
|java+compilationUnit:///src/smallsql/database/SQLTokenizer.java|(12059,101,<288,1>,<290,2>);3
|java+compilationUnit:///src/smallsql/database/MutableLong.java|(1445,51,<43,1>,<45,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionAbs.java|(1638,85,<49,4>,<51,5>);3
|java+compilationUnit:///src/smallsql/database/ViewResult.java|(3044,293,<113,0>,<120,2>);3
|java+compilationUnit:///src/smallsql/database/MutableNumeric.java|(1569,138,<45,4>,<50,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(12327,98,<643,4>,<645,5>);3
|java+compilationUnit:///src/smallsql/database/StoreImpl.java|(16119,58,<461,4>,<463,5>);3
|java+compilationUnit:///src/smallsql/database/SortedResult.java|(2552,49,<79,1>,<81,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionSubstring.java|(1618,110,<49,1>,<51,2>);3
|java+compilationUnit:///src/smallsql/database/MutableDouble.java|(1806,68,<67,1>,<69,2>);3
|java+compilationUnit:///src/smallsql/database/StoreImpl.java|(12299,75,<328,1>,<330,2>);3
|java+compilationUnit:///src/smallsql/database/SSStatement.java|(9001,81,<339,4>,<341,5>);3
|java+compilationUnit:///src/smallsql/database/MemoryStream.java|(3358,54,<114,4>,<116,5>);3
|java+compilationUnit:///src/smallsql/database/SSStatement.java|(4507,117,<170,4>,<173,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(7893,64,<375,4>,<377,5>);3
|java+compilationUnit:///src/smallsql/database/Where.java|(2381,68,<87,1>,<89,2>);3
|java+compilationUnit:///src/smallsql/database/SSConnection.java|(7540,71,<236,4>,<238,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionReturnInt.java|(2361,57,<93,1>,<95,2>);3
|java+compilationUnit:///src/smallsql/database/ViewResult.java|(5213,68,<214,1>,<216,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(10247,63,<515,4>,<517,5>);3
|java+compilationUnit:///src/smallsql/database/MemoryResult.java|(6761,151,<280,1>,<283,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(5683,67,<240,4>,<242,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionCase.java|(3666,92,<154,1>,<156,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(7141,253,<208,4>,<211,5>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(15302,129,<351,4>,<353,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(14853,156,<471,4>,<473,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionLeft.java|(1557,91,<47,1>,<49,2>);3
|java+compilationUnit:///src/smallsql/database/NoFromResult.java|(2177,42,<92,1>,<94,2>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(3167,57,<79,4>,<81,5>);3
|java+compilationUnit:///src/smallsql/database/MutableLong.java|(1502,50,<47,1>,<49,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(7506,63,<350,4>,<352,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(9748,55,<485,4>,<487,5>);3
|java+compilationUnit:///src/smallsql/database/Money.java|(1726,78,<56,4>,<58,5>);3
|java+compilationUnit:///src/smallsql/database/Expression.java|(5630,42,<218,1>,<220,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(35029,65,<967,4>,<969,5>);3
|java+compilationUnit:///src/smallsql/database/ForeignKeys.java|(1527,48,<46,1>,<48,2>);3
|java+compilationUnit:///src/smallsql/database/CommandCreateView.java|(1595,178,<48,4>,<54,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(17259,146,<532,4>,<534,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(2415,64,<90,4>,<92,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionTimestampAdd.java|(1890,69,<61,1>,<63,2>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(17741,126,<402,4>,<404,5>);3
|java+compilationUnit:///src/smallsql/database/StoreNull.java|(2289,80,<89,1>,<91,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionUCase.java|(1560,72,<47,1>,<49,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(20849,174,<609,4>,<611,5>);3
|java+compilationUnit:///src/smallsql/database/TableViewResult.java|(2286,48,<76,1>,<78,2>);3
|java+compilationUnit:///src/smallsql/database/CommandSelect.java|(1879,95,<55,1>,<57,2>);3
|java+compilationUnit:///src/smallsql/database/CommandSelect.java|(11849,128,<369,1>,<374,2>);3
|java+compilationUnit:///src/smallsql/database/MutableInteger.java|(1450,53,<43,1>,<45,2>);3
|java+compilationUnit:///src/smallsql/database/RowSource.java|(2303,148,<78,1>,<83,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(33819,96,<915,4>,<917,5>);3
|java+compilationUnit:///src/smallsql/database/UnionAll.java|(4889,56,<195,1>,<197,2>);3
|java+compilationUnit:///src/smallsql/database/MutableFloat.java|(1669,52,<59,1>,<61,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionValue.java|(13061,92,<396,4>,<398,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(17578,169,<538,4>,<540,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(10405,126,<298,4>,<300,5>);3
|java+compilationUnit:///src/smallsql/database/ViewResult.java|(6237,49,<275,1>,<277,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionValue.java|(10125,50,<314,4>,<316,5>);3
|java+compilationUnit:///src/smallsql/database/ViewResult.java|(5634,88,<239,1>,<241,2>);3
|java+compilationUnit:///src/smallsql/database/StoreImpl.java|(13196,92,<367,4>,<369,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(7413,81,<345,4>,<347,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(9751,61,<269,4>,<271,5>);3
|java+compilationUnit:///src/smallsql/database/StoreNoCurrentRow.java|(2042,88,<70,1>,<72,2>);3
|java+compilationUnit:///src/smallsql/database/StoreNoCurrentRow.java|(1666,77,<50,1>,<52,2>);3
|java+compilationUnit:///src/smallsql/database/StoreNoCurrentRow.java|(2415,99,<90,1>,<92,2>);3
|java+compilationUnit:///src/smallsql/database/CommandSelect.java|(16583,195,<525,1>,<531,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(6924,70,<315,4>,<317,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionAbs.java|(1548,82,<45,4>,<47,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionTimestampDiff.java|(5030,51,<166,1>,<168,2>);3
|java+compilationUnit:///src/smallsql/database/ViewResult.java|(4790,89,<189,1>,<191,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(8296,79,<400,4>,<402,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionCase.java|(3945,79,<169,1>,<171,2>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(10886,144,<264,4>,<266,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(3919,77,<175,4>,<177,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(20070,130,<594,4>,<596,5>);3
|java+compilationUnit:///src/smallsql/database/DateTime.java|(21462,107,<700,1>,<702,2>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(13946,152,<324,4>,<326,5>);3
|java+compilationUnit:///src/smallsql/database/StoreNoCurrentRow.java|(2137,84,<75,1>,<77,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(28311,127,<841,4>,<843,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionName.java|(5809,51,<230,1>,<232,2>);3
|java+compilationUnit:///src/smallsql/database/MutableFloat.java|(1562,48,<51,1>,<53,2>);3
|java+compilationUnit:///src/smallsql/database/StoreNoCurrentRow.java|(2618,90,<100,1>,<102,2>);3
|java+compilationUnit:///src/smallsql/database/Distinct.java|(2596,56,<102,1>,<104,2>);3
|java+compilationUnit:///src/smallsql/database/Expression.java|(2130,72,<67,1>,<69,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionTimestampDiff.java|(4468,59,<133,1>,<135,2>);3
|java+compilationUnit:///src/smallsql/database/IndexNode.java|(3957,168,<133,1>,<139,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionName.java|(1687,242,<50,4>,<57,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(14688,69,<461,4>,<463,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionSoundex.java|(3367,45,<122,4>,<124,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(10611,60,<540,4>,<542,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(15469,123,<496,4>,<498,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(15598,168,<499,4>,<501,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(11474,54,<600,4>,<602,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(36811,61,<1031,4>,<1033,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(11540,61,<605,4>,<607,5>);3
|java+compilationUnit:///src/smallsql/database/Expressions.java|(2456,36,<95,1>,<97,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSetMetaData.java|(7193,91,<239,4>,<241,5>);3
|java+compilationUnit:///src/smallsql/database/IndexNode.java|(4468,61,<158,1>,<160,2>);3
|java+compilationUnit:///src/smallsql/database/StoreNoCurrentRow.java|(1945,90,<65,1>,<67,2>);3
|java+compilationUnit:///src/smallsql/database/language/Language_de.java|(1503,55,<43,1>,<45,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionIIF.java|(2964,97,<123,1>,<125,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionTimestampAdd.java|(3514,67,<117,1>,<119,2>);3
|java+compilationUnit:///src/smallsql/database/StoreNull.java|(2464,96,<99,1>,<101,2>);3
|java+compilationUnit:///src/smallsql/database/MemoryResult.java|(7922,62,<331,1>,<333,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(19353,133,<579,4>,<581,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(3648,79,<160,4>,<162,5>);3
|java+compilationUnit:///src/smallsql/database/MemoryResult.java|(7229,128,<301,1>,<303,2>);3
